property_id,property_type,country,city,street,building_number,square_footage,number_of_bedrooms,number_of_bathrooms,year_built
4603,Condo,Isle of Man,Josephstad,Leah Shoals,1273,10848,4,1,2007
4604,House,Sierra Leone,Carterport,Harrison Causeway,7718,15970,4,4,2011
4605,Apartment,Svalbard & Jan Mayen Islands,East Henry,Walls Loaf,2879,4465,10,2,2000
4606,Apartment,North Macedonia,Karenfort,Butler Ports,621,4543,6,5,2006
4607,Duplex,Afghanistan,Evanbury,Mccullough Gardens,80210,8353,3,6,2015
4608,Apartment,Angola,South Renee,Davies Grove,56525,16110,4,2,2011
4609,Cottage,Bulgaria,Denisefurt,Wagner Fort,1783,7147,3,10,2017
4610,Condo,French Polynesia,Lake John,Douglas Gateway,5378,2360,2,1,2012
4611,Studio,Guinea,West Cherylberg,David Cliff,01764,7184,6,8,2009
4612,Cottage,Madagascar,Parsonstown,Ryan Expressway,17889,13257,2,10,2017
4613,Duplex,Haiti,East Jonathanport,Rivera Highway,53279,6639,5,8,2002
4614,Penthouse,Saint Helena,Carlamouth,Karen Vista,998,17888,8,4,2001
4615,Loft,Switzerland,Hughesville,Ernest Coves,96738,13546,4,5,2019
4616,House,Armenia,South Natalie,Melinda Radial,70693,7879,10,7,2003
4617,Villa,Guam,Amyhaven,George Stravenue,133,19338,7,5,2001
4618,Duplex,United Arab Emirates,Nicolemouth,Stacey Stream,44351,13235,3,4,2008
4619,Penthouse,Belgium,Mollyhaven,Travis Highway,0241,7706,3,3,2008
4620,Villa,Namibia,Port Emilytown,May Well,311,18534,7,4,2020
4621,Loft,Saint Vincent and the Grenadines,Andrewport,Sydney Road,2315,15151,9,2,2023
4622,Duplex,Djibouti,South Jeremiah,Sonya Loop,0612,4379,7,9,2022
4623,House,Bermuda,South Kathryn,Ward Mount,4935,14221,1,9,2002
4624,Condo,Haiti,Allenmouth,Brooke Radial,56458,10906,6,8,2007
4625,Studio,Korea,New James,Gregory Mall,343,13746,2,3,2004
4626,Loft,Christmas Island,Gabrielborough,Melissa Freeway,3343,16207,6,4,2001
4627,Apartment,Saudi Arabia,Zamoraborough,Brown Course,83779,14926,7,1,2011
4628,Cottage,Namibia,Charlestown,Jennifer Mall,97030,19956,3,10,2016
4629,House,Dominican Republic,New Sandra,Lynn Walk,662,19388,1,6,2019
4630,Villa,Mozambique,New Ericside,Olsen Mall,11232,18315,2,4,2021
4631,Apartment,Mauritius,South Gregory,Adam Shoal,0502,8713,5,8,2023
4632,Cottage,Israel,Aaronchester,William Drive,12754,14516,8,7,2023
4633,Penthouse,Niue,Watersville,Jeremy Field,9576,2285,10,5,2014
4634,Apartment,Croatia,Walkerchester,Vaughn Fields,621,17659,7,2,2004
4635,Townhouse,North Macedonia,Robersonhaven,Chan Lakes,4952,3088,9,9,2006
4636,Villa,Papua New Guinea,Wardhaven,Bates Way,55501,18184,1,2,2004
4637,House,Mayotte,Liuton,Michelle Plains,687,3793,10,8,2014
4638,Cottage,Central African Republic,East Rachelfort,Myers Forest,0513,16142,9,9,2000
4639,Studio,Djibouti,Stevensland,Amy Branch,69762,8828,4,7,2011
4640,Cottage,Israel,East Emily,Cochran Bridge,161,4977,2,10,2002
4641,Townhouse,Mexico,New Emilytown,Thompson Center,2277,8751,3,7,2009
4642,Penthouse,Russian Federation,North William,Kenneth Plains,865,3285,6,4,2022
4643,Apartment,Slovakia (Slovak Republic),New Reginald,Kim Fields,100,6159,6,6,2010
4644,Duplex,Marshall Islands,West Richardshire,Michael Field,49373,9902,2,8,2015
4645,Cottage,Cook Islands,West Amy,Bill Roads,89061,14424,10,9,2000
4646,Cottage,San Marino,Porterton,Tyler Courts,798,11520,6,4,2021
4647,Villa,Austria,New James,Case Track,198,17263,6,2,2018
4648,Townhouse,Cuba,Rushmouth,Philip Ville,84968,2665,3,3,2004
4649,Loft,Vietnam,Port Sarah,Lamb Inlet,35953,1289,10,1,2023
4650,Condo,Tunisia,Ashleyberg,Jennifer Hills,22260,14977,5,4,2005
4651,Condo,Reunion,West Colleenborough,Colleen Crescent,1087,13220,9,5,2009
4652,Penthouse,Greenland,Matthewton,Swanson Ford,599,6078,5,1,2023
4653,Duplex,Cocos (Keeling) Islands,Roberthaven,Anthony Path,3117,9644,1,5,2002
4654,Apartment,Maldives,Vaughnbury,Amy Plains,342,11181,9,5,2018
4655,Apartment,Madagascar,East Kaitlin,Kimberly Streets,472,10005,6,2,2001
4656,Townhouse,Guam,South Megan,Gabrielle Crossroad,97947,6970,9,1,2023
4657,Cottage,Slovenia,Lake Kevin,Velazquez Tunnel,39665,18782,9,4,2022
4658,Townhouse,Bahamas,West Miguel,Brendan Shoal,53558,4496,5,3,2009
4659,Penthouse,Equatorial Guinea,Melissaville,William Shoals,8544,13558,1,2,2009
4660,Loft,Honduras,Amandaside,Jordan Square,9839,15925,2,9,2016
4661,Villa,Barbados,New Tannerborough,Randolph Corner,0594,19863,7,10,2017
4662,House,Albania,East Bradley,Tammy Square,002,15307,2,1,2004
4663,Cottage,Cayman Islands,Lake Megan,Robinson Motorway,4657,15001,7,8,2021
4664,Apartment,Botswana,Port Ryanfurt,Doyle Station,17921,8887,7,6,2003
4665,Townhouse,Malta,South Kellyshire,Michelle Courts,095,2040,4,7,2006
4666,Condo,Svalbard & Jan Mayen Islands,Port Robertborough,Delgado Turnpike,9025,8696,6,1,2008
4667,Studio,Bangladesh,Cooperside,Jennifer Extension,89736,14370,5,6,2017
4668,Cottage,Vietnam,South Heatherfort,Tim Junctions,984,16677,6,7,2014
4669,Townhouse,French Guiana,West Michaelchester,Davis Streets,83109,4206,8,1,2000
4670,Townhouse,Greenland,North Sean,Dana Points,64822,17716,4,4,2014
4671,Penthouse,Yemen,South Danieltown,Levine Harbor,7655,12792,4,7,2016
4672,Studio,Togo,Parkerchester,Wells Mountains,141,2214,5,5,2009
4673,Cottage,Mali,East Sarahfurt,Stephanie Mountains,62302,9700,4,10,2011
4674,Condo,Mozambique,New Katie,Christopher Rapid,7105,13458,6,2,2015
4675,Townhouse,Barbados,East Alexside,Patterson Land,199,11618,7,1,2005
4676,Townhouse,Dominican Republic,Lake Priscillaberg,Samuel Turnpike,5569,6149,10,8,2015
4677,Condo,Equatorial Guinea,Buckview,Michael Ridges,62253,3381,2,6,2003
4678,Apartment,Armenia,East Marc,Bishop Burgs,72091,15398,5,9,2007
4679,Apartment,Djibouti,New Chad,Brandon Ways,432,2621,1,10,2022
4680,Cottage,American Samoa,New Jillside,Humphrey Lane,9976,5292,5,2,2020
4681,Penthouse,Tajikistan,Port Karinabury,Hall Dale,2881,11842,1,4,2021
4682,Villa,Malaysia,East Crystalshire,Gonzales Ferry,59945,3535,3,8,2000
4683,Duplex,British Indian Ocean Territory (Chagos Archipelago),South Brookeberg,William Lodge,28806,14378,9,5,2020
4684,Apartment,Albania,Fosterside,Chen Forest,438,12593,8,3,2004
4685,Villa,French Southern Territories,Lake Rayfurt,Rodriguez Lock,557,12354,3,2,2005
4686,Condo,Anguilla,Terranceview,Michael Mountains,74023,8932,5,7,2019
4687,Loft,Poland,Kelleybury,Nicholas Landing,9984,6677,3,7,2003
4688,Loft,North Macedonia,Kelleyburgh,Anthony Port,381,6943,7,6,2010
4689,Cottage,Turkmenistan,North Stephen,Hill Glen,24363,19890,5,1,2004
4690,Apartment,Jordan,Port James,Robert Garden,4734,4521,4,1,2022
4691,Loft,Guinea-Bissau,Hicksside,Bradley Springs,775,17415,1,5,2012
4692,House,Ethiopia,Marychester,Julie Lake,22315,9700,9,5,2018
4693,Cottage,Bermuda,North Christina,Brooke Trace,415,10168,4,3,2006
4694,Studio,Kiribati,Lake Daniel,Love Ville,3151,18114,2,6,2007
4695,Loft,Malta,Hallbury,Amanda Forges,483,13628,6,2,2004
4696,Loft,Montserrat,Jamesview,Traci Fall,13743,6506,5,5,2011
4697,Villa,Belgium,Port Cynthia,Haney Loaf,712,16891,10,6,2011
4698,Villa,Azerbaijan,Jonesbury,Larson Springs,11528,4664,8,4,2015
4699,Duplex,Martinique,Lake Jessica,Monroe Plain,31739,10177,6,10,2002
4700,Penthouse,Kiribati,Singletonfurt,Michael Crossing,140,13041,9,9,2006
4701,Condo,Qatar,Port Chelsea,Carter Curve,90650,9067,1,7,2006
4702,Loft,Nauru,North Sandrafort,Gregory Meadow,74979,16249,9,7,2012
4703,Cottage,China,Lake Thomasshire,Williams Common,98319,642,6,7,2014
4704,Studio,British Indian Ocean Territory (Chagos Archipelago),Jasonfort,Jennifer Shoals,249,18854,10,5,2014
4705,Penthouse,Eritrea,Michaelberg,Allen Stravenue,457,4563,1,3,2000
4706,House,Nigeria,Mcleanburgh,Toni Fields,40816,16157,6,8,2010
4707,Loft,Mozambique,Port Melissa,Brown Lights,6481,14094,2,10,2002
4708,Duplex,Qatar,North Greggview,Ivan Haven,095,12968,10,6,2008
4709,Apartment,Korea,Harmonstad,Chelsea Passage,80931,4994,6,1,2014
4710,Cottage,French Polynesia,East Josehaven,Ward Square,37838,10607,2,1,2003
4711,Penthouse,Andorra,Ginatown,William Radial,8664,4382,9,1,2023
4712,House,Iran,Duaneton,Cervantes Groves,13755,17381,10,1,2005
4713,House,Saint Lucia,Meganhaven,Weber Crossing,614,17191,1,1,2005
4714,Apartment,Antarctica (the territory South of 60 deg S),Port Heather,Gordon Hill,79730,9541,7,4,2015
4715,Loft,Malta,Dakotaburgh,Davis Walks,695,18907,8,8,2002
4716,Studio,Antarctica (the territory South of 60 deg S),Scottport,Carter Run,4095,12891,8,5,2002
4717,Cottage,Greece,Port Amandabury,Nicholas Walks,42431,6860,2,9,2008
4718,Townhouse,Isle of Man,South Bobby,Micheal Trafficway,92115,17032,1,9,2006
4719,Studio,Falkland Islands (Malvinas),Jamesfurt,Garrett Knolls,67722,1956,5,3,2011
4720,Cottage,Cayman Islands,South Julie,Chad Valley,388,13251,5,10,2009
4721,Loft,Hungary,Francismouth,Amber Island,9741,5664,1,4,2008
4722,Duplex,Cuba,Cruzmouth,Sean Track,59601,799,4,6,2007
4723,Studio,Greenland,New Ianside,Ryan Junctions,93077,18531,4,4,2004
4724,Penthouse,Saint Helena,Ianborough,Benjamin Parks,834,1412,4,1,2011
4725,Condo,Panama,Johnfurt,Ruiz Mountain,077,2777,7,10,2015
4726,Studio,Gibraltar,Johnview,Matthew Alley,4793,19022,4,3,2000
4727,House,Cayman Islands,Kylehaven,Christopher Centers,86876,4858,6,6,2015
4728,Villa,Bermuda,Johnberg,Jeffrey Field,05486,6889,5,9,2008
4729,Cottage,Norfolk Island,Watsonside,Darius Key,091,18809,3,1,2014
4730,Penthouse,Liechtenstein,Rodriguezton,Ramirez Pines,9656,4347,4,4,2023
4731,Cottage,Northern Mariana Islands,Lake Jacobfurt,Spencer Centers,011,11772,10,4,2023
4732,Condo,American Samoa,Port Amyshire,Vincent Ramp,9742,13253,9,5,2020
4733,Penthouse,Norway,Holtton,Barnes Way,977,6902,5,1,2006
4734,Studio,Djibouti,Estradashire,Green Pike,18976,4336,6,7,2018
4735,Townhouse,Germany,Dickersonhaven,Alicia Underpass,252,18439,1,9,2009
4736,Cottage,French Guiana,East Paigeberg,Jeffery Estate,17822,12355,4,4,2011
4737,Townhouse,French Southern Territories,Port William,Bailey Inlet,500,12307,7,2,2011
4738,Loft,Mongolia,Lake Crystal,Ebony Flats,9116,16152,3,8,2015
4739,Loft,American Samoa,New Mark,Joel Place,353,5153,1,8,2012
4740,Villa,Brunei Darussalam,North Jacqueline,Darryl Station,910,11607,1,6,2000
4741,Apartment,Bosnia and Herzegovina,Lake Matthew,Johnson Flats,5400,3477,7,3,2013
4742,Duplex,Turks and Caicos Islands,Elijahchester,Orr Route,230,12894,10,8,2023
4743,Cottage,Zimbabwe,Charlesville,Anne Hollow,361,5196,7,2,2023
4744,Apartment,Burundi,Gallowayhaven,Nash Unions,6494,10099,5,8,2020
4745,Studio,France,New Olivia,Tony Lock,56395,16456,10,7,2020
4746,Townhouse,Cameroon,Lake Melanie,Miranda Expressway,13198,14695,5,6,2018
4747,Cottage,Korea,West Christopher,Dawn Stravenue,82756,4333,10,10,2013
4748,Studio,Cayman Islands,East Matthewstad,Miller Passage,7796,7617,8,6,2010
4749,Townhouse,Kenya,Lisachester,Krista Vista,6356,9476,8,10,2014
4750,Townhouse,Honduras,Mirandaberg,Guerra Fork,7131,3970,3,1,2015
4751,Villa,Jamaica,Traceyberg,Valencia Ford,00789,18065,10,3,2013
4752,Loft,Guam,North Cindy,Michael Estates,150,8896,4,7,2003
4753,Condo,Montserrat,North Katie,Gabriel Turnpike,28212,647,1,10,2008
4754,Loft,United States of America,Port Christinaberg,Karen Springs,141,10923,2,4,2012
4755,Studio,Svalbard & Jan Mayen Islands,East Shannon,Green Brooks,23943,8137,10,8,2023
4756,Villa,Cocos (Keeling) Islands,Molinaburgh,Owens Meadow,195,10576,9,6,2011
4757,House,Saint Kitts and Nevis,Taylorport,Perez Street,21770,15775,5,8,2000
4758,House,Slovakia (Slovak Republic),South Robertfurt,Stout Causeway,360,17143,2,9,2012
4759,Condo,Wallis and Futuna,Lake Allison,Lambert Flat,508,13961,2,9,2000
4760,House,Gabon,New Tracyberg,Sharon Mews,063,4151,10,9,2005
4761,Duplex,Iraq,Collinsburgh,Charles Field,2451,6853,6,6,2017
4762,House,Norfolk Island,South Timothy,John Haven,01967,5802,3,4,2018
4763,Villa,Saint Barthelemy,Fordmouth,Anthony Coves,5112,14108,4,4,2008
4764,Condo,Mauritius,East Jesseton,Garcia Green,01939,12273,1,7,2008
4765,Townhouse,Mexico,Savagehaven,Perkins Plains,87560,8268,5,5,2002
4766,Duplex,Christmas Island,Bennettberg,Jessica Run,8358,11541,4,3,2015
4767,Studio,Angola,South Jonathanton,Williams Keys,349,7498,7,9,2012
4768,Cottage,Palau,West Maryshire,Daniel Plaza,41573,16945,8,1,2013
4769,Duplex,Myanmar,Leeburgh,Brooke Brook,7489,19122,8,7,2020
4770,Condo,Nigeria,Danielbury,Daniel Port,89974,5514,3,5,2018
4771,Studio,Guadeloupe,South Karen,Samuel Crossing,13020,2604,9,5,2017
4772,Duplex,Syrian Arab Republic,Lake Karenchester,Perry Point,7026,8751,8,1,2015
4773,Penthouse,Puerto Rico,Lake Tanyafort,Greene Ranch,88348,9566,9,6,2008
4774,Penthouse,Svalbard & Jan Mayen Islands,Ellisburgh,Jessica Manors,2744,8326,4,6,2017
4775,House,Ecuador,New Michaelville,Hill Mountain,8508,15213,2,8,2010
4776,Villa,Burundi,Harrellhaven,Peter Pass,2721,19107,10,10,2003
4777,Duplex,Lithuania,Angelicaberg,Morris Overpass,701,2684,1,4,2014
4778,Penthouse,Barbados,Lake Michaelbury,Jordan Plaza,4200,4817,2,6,2007
4779,Townhouse,Greenland,Carolynshire,Elizabeth Heights,821,2206,10,8,2010
4780,Penthouse,Bosnia and Herzegovina,West Brandonhaven,Hunter View,9014,12607,10,5,2002
4781,Penthouse,Bahrain,Port Jessicachester,Hernandez Track,74227,5801,7,2,2014
4782,Studio,Libyan Arab Jamahiriya,New Johnmouth,Johnson Mission,6995,821,2,6,2019
4783,Studio,Lao People's Democratic Republic,Timothyside,Gonzalez Village,036,932,3,7,2013
4784,Villa,Puerto Rico,Warrenshire,Maxwell Lock,4954,18694,3,6,2019
4785,Penthouse,India,New William,Christina Unions,1533,16903,4,4,2017
4786,Loft,Mauritius,Stevenfurt,Donna Roads,32061,19441,8,1,2020
4787,Townhouse,Uruguay,Miguelport,Taylor Lock,86259,7032,1,5,2013
4788,Condo,Israel,South Kimberlyhaven,Diaz Landing,487,3289,8,6,2014
4789,Townhouse,Somalia,Port Veronica,Jeffrey Place,53117,7357,1,4,2007
4790,Loft,Guatemala,Jeffreyfort,Maria Inlet,78786,10872,8,2,2010
4791,Cottage,Uzbekistan,West Dennisville,Suzanne Valleys,19846,6597,5,1,2012
4792,House,Kuwait,South Alexandertown,Kathleen Fords,88871,11561,7,8,2019
4793,Condo,Saint Vincent and the Grenadines,West Latashaberg,Brian Turnpike,936,13381,9,10,2001
4794,House,Saint Lucia,Millerburgh,Caitlin Knoll,3875,16325,7,6,2011
4795,House,Russian Federation,New Gailtown,Justin Forges,79359,15390,3,1,2020
4796,Townhouse,Cocos (Keeling) Islands,North Bridgetfort,Barber Mountain,054,1979,2,6,2007
4797,Villa,Lithuania,Acostaside,Smith Drives,632,14338,5,6,2017
4798,Penthouse,New Caledonia,Port Casey,Peterson Crest,272,12961,2,8,2011
4799,Duplex,Mozambique,Woodsfurt,Deleon Brooks,483,6804,1,10,2003
4800,Penthouse,Czech Republic,New Jason,April Mall,05646,9688,4,1,2002
4801,House,Togo,Port Amandaland,Benjamin Dale,77092,1320,4,6,2019
4802,Townhouse,Guadeloupe,North Kara,Michael Avenue,55133,10859,3,3,2004
4803,Cottage,Honduras,West Rebekahchester,Parker Villages,30783,18795,5,3,2022
4804,Penthouse,Congo,Mclaughlinstad,Lisa Manor,56907,10663,3,2,2002
4805,Villa,Zimbabwe,Tommyfort,Lewis Tunnel,73113,8722,8,1,2003
4806,Townhouse,Congo,West Emily,Valdez View,039,7097,4,5,2020
4807,Villa,Indonesia,North Abigail,Anderson Inlet,8457,13309,9,7,2016
4808,Penthouse,Lebanon,West William,Nicole Fields,11028,2056,1,2,2008
4809,Villa,Marshall Islands,West Davidburgh,Tina Court,33357,14915,6,2,2003
4810,Studio,Mali,Joyborough,Vanessa Center,31630,1791,10,5,2021
4811,Duplex,New Zealand,North Stephanie,Weber Roads,066,11277,4,7,2006
4812,House,Aruba,West Alicia,Charlene Union,44148,3519,10,6,2010
4813,Loft,Kenya,South Sandra,Gray Mountains,5814,9700,7,4,2012
4814,House,Antigua and Barbuda,Shawnmouth,Sherry Views,021,16738,3,8,2018
4815,Loft,Croatia,North Toddport,Thomas Spring,53781,3873,2,9,2007
4816,Villa,Luxembourg,Jerrytown,Caitlin Wall,48549,656,3,10,2012
4817,Loft,Jordan,Tylerfurt,Lisa Neck,1346,4457,8,9,2000
4818,Studio,Guam,Brianview,Joseph Avenue,667,19170,5,2,2017
4819,Townhouse,Bermuda,Robertbury,Beck Lakes,427,12640,2,5,2010
4820,Cottage,Brazil,Shanehaven,Wilson Passage,6105,3172,2,3,2013
4821,Studio,Pakistan,North Carlyside,Stephanie Orchard,3694,8073,2,8,2015
4822,Villa,Serbia,Taraport,Miller Expressway,483,16591,9,3,2016
4823,Apartment,Ghana,East Williambury,White Forest,80097,397,10,5,2014
4824,Apartment,Slovakia (Slovak Republic),Jameschester,Michael Row,577,6984,7,7,2009
4825,Villa,Equatorial Guinea,Bauerfurt,Reynolds Light,0420,11447,2,3,2019
4826,Apartment,Burkina Faso,North Pamela,Angela Run,1316,6287,9,8,2000
4827,Studio,Norway,Johnport,Taylor Dam,9679,11826,9,2,2008
4828,Townhouse,British Virgin Islands,Port Robert,Stephanie Points,84642,17406,3,5,2014
4829,Cottage,Serbia,North Terri,Robert Tunnel,1331,10051,5,1,2007
4830,Duplex,Cameroon,Lake John,Jesus Hollow,4289,16181,10,3,2001
4831,Duplex,Belgium,Jessicastad,Bishop Flats,8399,2600,10,5,2017
4832,Cottage,Saint Martin,East Charlesbury,Angel Wells,20967,12542,4,1,2017
4833,Townhouse,Myanmar,West Jennashire,Monica Cape,050,19969,5,5,2007
4834,Villa,Peru,New Carolchester,Griffin Square,687,12944,9,1,2006
4835,House,Guam,Christineport,Nunez Underpass,0355,14549,1,9,2012
4836,Studio,Chad,Davidhaven,Small Lock,7183,12952,9,5,2023
4837,Studio,Uzbekistan,Ballardfort,Webb Inlet,85916,17500,8,8,2013
4838,Townhouse,Tuvalu,Lake Paul,Isaac Locks,4686,13197,9,8,2012
4839,Condo,Argentina,South Susan,Travis Locks,63313,546,9,5,2002
4840,Duplex,France,Barbarafurt,Meyer Plains,403,12369,8,4,2019
4841,Cottage,Tuvalu,Port Ryanton,Russell Summit,57995,10715,3,8,2006
4842,Cottage,Sao Tome and Principe,Harrisstad,Marks Cliffs,908,1418,2,7,2009
4843,Studio,Brazil,Brianville,Barbara Walk,401,19837,6,4,2015
4844,Penthouse,Faroe Islands,North Raymond,Garcia Gardens,7637,344,5,1,2014
4845,Loft,Lao People's Democratic Republic,Marthaville,Mitchell Loaf,49445,930,2,10,2002
4846,Villa,Iran,Port Andrewside,Daniel Square,42274,17880,9,6,2002
4847,Penthouse,El Salvador,Youngton,Hernandez Orchard,6317,10705,8,4,2022
4848,House,Ghana,Michaelland,Lopez Gateway,08122,6273,5,7,2017
4849,Cottage,Niue,North Paul,Vargas Trail,662,6686,9,2,2000
4850,Condo,Morocco,East Tamara,Shannon Square,55736,13851,10,8,2008
4851,House,Lao People's Democratic Republic,West Donna,Johnson Lodge,05533,8854,8,10,2018
4852,Studio,Lao People's Democratic Republic,South Christopher,Hughes Cape,7238,18985,1,2,2014
4853,Loft,Austria,East Loriburgh,Andre Expressway,758,15307,1,7,2010
4854,House,Netherlands Antilles,Lake Melanie,Johnson Square,776,14017,2,8,2002
4855,Townhouse,Burkina Faso,North Nicholas,Daniel Landing,664,13983,5,5,2019
4856,Cottage,Nicaragua,Vanessaville,Debra Vista,247,12768,6,4,2022
4857,Cottage,Korea,Matthewmouth,Jonathan Prairie,1064,5063,6,5,2011
4858,Loft,Tanzania,Lake Jesse,Scott Dam,34424,4857,1,8,2000
4859,House,Antarctica (the territory South of 60 deg S),West James,Brown Rapids,249,12402,4,8,2007
4860,Duplex,Jordan,Pughchester,William Keys,612,5809,1,3,2008
4861,House,Guernsey,East Danielchester,Dave Hollow,3163,10410,3,1,2021
4862,Duplex,Sudan,South Isaiahton,Monique Club,5787,7697,2,7,2006
4863,Condo,Senegal,Lowetown,Davies Loaf,292,1902,7,8,2022
4864,Cottage,French Polynesia,Patriciaville,Daniel Track,4774,7331,2,1,2000
4865,House,Italy,Lake Christinaton,Carter Groves,159,17418,8,8,2011
4866,Loft,Haiti,Amandamouth,Summer Pass,047,18159,2,7,2020
4867,Condo,Cote d'Ivoire,Matthewland,Henderson Glen,7128,11519,8,3,2019
4868,Studio,Japan,Lindaview,Matthew Ford,625,13956,5,10,2023
4869,Apartment,Madagascar,South Kenneth,Peters Crescent,2594,14662,9,5,2003
4870,Cottage,Saint Martin,Alisonbury,Jessica Fields,300,8657,5,7,2000
4871,Villa,Cyprus,Veronicahaven,Martin Groves,32564,14076,6,5,2000
4872,House,Anguilla,Leachberg,Thompson Tunnel,05874,10445,6,9,2011
4873,Cottage,Afghanistan,Lake Julia,Bryan Ranch,407,16247,7,9,2012
4874,House,Faroe Islands,Leeside,Lewis Ways,795,12376,7,5,2018
4875,Villa,Cyprus,South Alexanderland,Allen Light,2780,8458,5,4,2002
4876,Apartment,Kiribati,East Elizabeth,Vargas Centers,59027,17575,7,10,2010
4877,Villa,Tokelau,Frankchester,Ward Expressway,5632,3417,3,3,2016
4878,Duplex,Falkland Islands (Malvinas),Lake Suzanne,Jeremiah Station,939,13843,9,9,2013
4879,Townhouse,Guyana,Susanstad,Danielle Prairie,6547,3698,8,6,2015
4880,Apartment,Thailand,North Michaelland,Short Freeway,781,11740,1,1,2014
4881,Apartment,Canada,Jeffreyfort,Jackson Coves,204,502,7,1,2007
4882,Apartment,Burkina Faso,North Tiffany,Judith Extension,186,4861,7,1,2019
4883,Cottage,Zambia,West Natalie,Carolyn Parkway,62143,11156,3,10,2014
4884,Apartment,United Arab Emirates,Thomasshire,Barton Bypass,333,7067,1,3,2005
4885,Duplex,Congo,Susanshire,Eric Court,992,10733,2,4,2014
4886,Studio,Cook Islands,Steveshire,Connor Road,5879,7213,6,4,2007
4887,Townhouse,Djibouti,Jasmineton,Melissa Terrace,236,12873,2,7,2021
4888,Penthouse,Kyrgyz Republic,Port Chadmouth,Nathaniel Knolls,9052,14287,8,1,2017
4889,Condo,Georgia,Gonzaleschester,Mejia Plains,4720,15950,10,2,2005
4890,House,Palestinian Territory,Port Christina,Gates Forge,327,11627,8,5,2021
4891,Townhouse,France,Lake Meghanburgh,Kyle Street,8191,17277,3,3,2009
4892,House,Algeria,Popechester,Gregory Center,8553,12390,9,10,2021
4893,Condo,Germany,South Lauraland,Reyes Overpass,261,18425,10,9,2016
4894,Cottage,Kenya,Stephanieberg,Robertson Haven,18038,1838,2,9,2015
4895,Villa,Guernsey,Clarkburgh,Schneider Ferry,789,18969,3,4,2010
4896,Studio,Maldives,West Lisa,Gina Plains,3132,13391,2,7,2006
4897,Villa,Chile,South Kim,Mark Club,253,5332,1,2,2008
4898,Duplex,France,Chanport,Thomas Tunnel,1340,9339,2,4,2004
4899,Duplex,El Salvador,New Philipberg,Holly Ferry,0613,5822,10,6,2005
4900,Penthouse,Cape Verde,Kingfurt,Copeland Shoals,5123,4387,10,4,2012
4901,House,Jersey,East Lance,Rhodes Ways,441,6923,2,8,2005
4902,Studio,Saint Helena,North Laura,Erin Burgs,33180,3270,1,9,2000
